6.528000e-03 -1.019954e-03 
6.628000e-03 -1.019976e-03 
6.728000e-03 -1.019998e-03 
6.828000e-03 -1.020019e-03 
6.928000e-03 -1.020041e-03 
7.028000e-03 -1.020061e-03 
7.128000e-03 -1.020081e-03 
7.228000e-03 -1.020101e-03 
7.328000e-03 -1.020121e-03 
7.428000e-03 -1.020140e-03 
7.528000e-03 -1.020158e-03 
7.628000e-03 -1.020176e-03 
7.728000e-03 -1.020194e-03 
7.828000e-03 -1.020212e-03 
7.928000e-03 -1.020229e-03 
8.028000e-03 -1.020246e-03 
8.128000e-03 -1.020262e-03 
8.228000e-03 -1.020278e-03 
8.328000e-03 -1.020294e-03 
8.428000e-03 -1.020309e-03 
8.528000e-03 -1.020325e-03 
8.628000e-03 -1.020339e-03 
8.728000e-03 -1.020354e-03 
8.828000e-03 -1.020368e-03 
8.928000e-03 -1.020382e-03 
9.028000e-03 -1.020396e-03 
9.128000e-03 -1.020409e-03 
9.228000e-03 -1.020422e-03 
9.328000e-03 -1.020435e-03 
9.428000e-03 -1.020447e-03 
9.528000e-03 -1.020460e-03 
9.628000e-03 -1.020472e-03 
9.728000e-03 -1.020483e-03 
9.828000e-03 -1.020495e-03 
9.928000e-03 -1.020506e-03 
1.002800e-02 -1.020517e-03 
1.012800e-02 -1.020528e-03 
1.022800e-02 -1.020539e-03 
1.032800e-02 -1.020549e-03 
1.042800e-02 -1.020559e-03 
1.052800e-02 -1.020569e-03 
1.062800e-02 -1.020579e-03 
1.072800e-02 -1.020589e-03 
1.082800e-02 -1.020598e-03 
1.092800e-02 -1.020607e-03 
1.102800e-02 -1.020616e-03 
1.112800e-02 -1.020625e-03 
1.122800e-02 -1.020634e-03 
1.132800e-02 -1.020642e-03 
1.142800e-02 -1.020651e-03 
1.152800e-02 -1.020659e-03 
1.162800e-02 -1.020667e-03 
1.172800e-02 -1.020674e-03 
1.182800e-02 -1.020682e-03 
1.192800e-02 -1.020690e-03 
1.202800e-02 -1.020697e-03 
1.212800e-02 -1.020704e-03 
1.222800e-02 -1.020711e-03 
1.232800e-02 -1.020718e-03 
1.242800e-02 -1.020725e-03 
1.252800e-02 -1.020731e-03 
1.262800e-02 -1.020738e-03 
1.272800e-02 -1.020744e-03 
1.282800e-02 -1.020750e-03 
1.292800e-02 -1.020756e-03 
1.302800e-02 -1.020762e-03 
1.312800e-02 -1.020768e-03 
1.322800e-02 -1.020774e-03 
1.332800e-02 -1.020779e-03 
1.342800e-02 -1.020785e-03 
1.352800e-02 -1.020790e-03 
1.362800e-02 -1.020795e-03 
1.372800e-02 -1.020801e-03 
1.382800e-02 -1.020806e-03 
1.392800e-02 -1.020811e-03 
1.402800e-02 -1.020815e-03 
1.412800e-02 -1.020820e-03 
1.422800e-02 -1.020825e-03 
1.432800e-02 -1.020829e-03 
1.442800e-02 -1.020834e-03 
1.452800e-02 -1.020838e-03 
1.462800e-02 -1.020842e-03 
1.472800e-02 -1.020847e-03 
1.482800e-02 -1.020851e-03 
1.492800e-02 -1.020855e-03 
1.502800e-02 -1.020859e-03 
1.512800e-02 -1.020862e-03 
1.522800e-02 -1.020866e-03 
1.532800e-02 -1.020870e-03 
1.542800e-02 -1.020873e-03 
1.552800e-02 -1.020877e-03 
1.562800e-02 -1.020880e-03 
1.572800e-02 -1.020884e-03 
1.582800e-02 -1.020887e-03 
1.592800e-02 -1.020891e-03 
1.602800e-02 -1.020894e-03 
1.612800e-02 -1.020897e-03 
1.622800e-02 -1.020900e-03 
1.632800e-02 -1.020903e-03 
1.642800e-02 -1.020906e-03 
1.652800e-02 -1.020909e-03 
1.662800e-02 -1.020911e-03 
1.672800e-02 -1.020914e-03 
1.682800e-02 -1.020917e-03 
1.692800e-02 -1.020920e-03 
1.702800e-02 -1.020922e-03 
1.712800e-02 -1.020925e-03 
1.722800e-02 -1.020927e-03 
1.732800e-02 -1.020930e-03 
1.742800e-02 -1.020932e-03 
1.752800e-02 -1.020934e-03 
1.762800e-02 -1.020937e-03 
1.772800e-02 -1.020939e-03 
1.782800e-02 -1.020941e-03 
1.792800e-02 -1.020943e-03 
1.802800e-02 -1.020945e-03 
1.812800e-02 -1.020947e-03 
1.822800e-02 -1.020949e-03 
1.832800e-02 -1.020951e-03 
1.842800e-02 -1.020953e-03 
1.852800e-02 -1.020955e-03 
1.862800e-02 -1.020957e-03 
1.872800e-02 -1.020959e-03 
1.882800e-02 -1.020961e-03 
1.892800e-02 -1.020963e-03 
1.902800e-02 -1.020964e-03 
1.912800e-02 -1.020966e-03 
1.922800e-02 -1.020968e-03 
1.932800e-02 -1.020969e-03 
1.942800e-02 -1.020971e-03 
1.952800e-02 -1.020972e-03 
1.962800e-02 -1.020974e-03 
1.972800e-02 -1.020975e-03 
1.982800e-02 -1.020977e-03 
1.992800e-02 -1.020978e-03 
2.000000e-02 -1.024970e-03 
