5.828000e-03 -1.861797e-03 
5.928000e-03 -1.861797e-03 
6.028000e-03 -1.861797e-03 
6.128000e-03 -1.861797e-03 
6.228000e-03 -1.861797e-03 
6.328000e-03 -1.861797e-03 
6.428000e-03 -1.861797e-03 
6.528000e-03 -1.861797e-03 
6.628000e-03 -1.861797e-03 
6.728000e-03 -1.861797e-03 
6.828000e-03 -1.861797e-03 
6.928000e-03 -1.861797e-03 
7.028000e-03 -1.861797e-03 
7.128000e-03 -1.861797e-03 
7.228000e-03 -1.861797e-03 
7.328000e-03 -1.861797e-03 
7.428000e-03 -1.861797e-03 
7.528000e-03 -1.861797e-03 
7.628000e-03 -1.861797e-03 
7.728000e-03 -1.861797e-03 
7.828000e-03 -1.861797e-03 
7.928000e-03 -1.861797e-03 
8.028000e-03 -1.861797e-03 
8.128000e-03 -1.861797e-03 
8.228000e-03 -1.861797e-03 
8.328000e-03 -1.861797e-03 
8.428000e-03 -1.861797e-03 
8.528000e-03 -1.861797e-03 
8.628000e-03 -1.861797e-03 
8.728000e-03 -1.861797e-03 
8.828000e-03 -1.861797e-03 
8.928000e-03 -1.861797e-03 
9.028000e-03 -1.861797e-03 
9.128000e-03 -1.861797e-03 
9.228000e-03 -1.861797e-03 
9.328000e-03 -1.861797e-03 
9.428000e-03 -1.861797e-03 
9.528000e-03 -1.861797e-03 
9.628000e-03 -1.861797e-03 
9.728000e-03 -1.861797e-03 
9.828000e-03 -1.861797e-03 
9.928000e-03 -1.861797e-03 
1.002800e-02 -1.861797e-03 
1.012800e-02 -1.861797e-03 
1.022800e-02 -1.861797e-03 
1.032800e-02 -1.861797e-03 
1.042800e-02 -1.861797e-03 
1.052800e-02 -1.861797e-03 
1.062800e-02 -1.861797e-03 
1.072800e-02 -1.861797e-03 
1.082800e-02 -1.861797e-03 
1.092800e-02 -1.861797e-03 
1.102800e-02 -1.861797e-03 
1.112800e-02 -1.861797e-03 
1.122800e-02 -1.861797e-03 
1.132800e-02 -1.861797e-03 
1.142800e-02 -1.861797e-03 
1.152800e-02 -1.861797e-03 
1.162800e-02 -1.861797e-03 
1.172800e-02 -1.861797e-03 
1.182800e-02 -1.861797e-03 
1.192800e-02 -1.861797e-03 
1.202800e-02 -1.861797e-03 
1.212800e-02 -1.861797e-03 
1.222800e-02 -1.861797e-03 
1.232800e-02 -1.861797e-03 
1.242800e-02 -1.861797e-03 
1.252800e-02 -1.861797e-03 
1.262800e-02 -1.861797e-03 
1.272800e-02 -1.861797e-03 
1.282800e-02 -1.861797e-03 
1.292800e-02 -1.861797e-03 
1.302800e-02 -1.861797e-03 
1.312800e-02 -1.861797e-03 
1.322800e-02 -1.861797e-03 
1.332800e-02 -1.861797e-03 
1.342800e-02 -1.861797e-03 
1.352800e-02 -1.861797e-03 
1.362800e-02 -1.861797e-03 
1.372800e-02 -1.861797e-03 
1.382800e-02 -1.861797e-03 
1.392800e-02 -1.861797e-03 
1.402800e-02 -1.861797e-03 
1.412800e-02 -1.861797e-03 
1.422800e-02 -1.861797e-03 
1.432800e-02 -1.861797e-03 
1.442800e-02 -1.861797e-03 
1.452800e-02 -1.861797e-03 
1.462800e-02 -1.861797e-03 
1.472800e-02 -1.861797e-03 
1.482800e-02 -1.861797e-03 
1.492800e-02 -1.861797e-03 
1.502800e-02 -1.861797e-03 
1.512800e-02 -1.861797e-03 
1.522800e-02 -1.861797e-03 
1.532800e-02 -1.861797e-03 
1.542800e-02 -1.861797e-03 
1.552800e-02 -1.861797e-03 
1.562800e-02 -1.861797e-03 
1.572800e-02 -1.861797e-03 
1.582800e-02 -1.861797e-03 
1.592800e-02 -1.861797e-03 
1.602800e-02 -1.861797e-03 
1.612800e-02 -1.861797e-03 
1.622800e-02 -1.861797e-03 
1.632800e-02 -1.861797e-03 
1.642800e-02 -1.861797e-03 
1.652800e-02 -1.861797e-03 
1.662800e-02 -1.861797e-03 
1.672800e-02 -1.861797e-03 
1.682800e-02 -1.861797e-03 
1.692800e-02 -1.861797e-03 
1.702800e-02 -1.861797e-03 
1.712800e-02 -1.861797e-03 
1.722800e-02 -1.861797e-03 
1.732800e-02 -1.861797e-03 
1.742800e-02 -1.861797e-03 
1.752800e-02 -1.861797e-03 
1.762800e-02 -1.861797e-03 
1.772800e-02 -1.861797e-03 
1.782800e-02 -1.861797e-03 
1.792800e-02 -1.861797e-03 
1.802800e-02 -1.861797e-03 
1.812800e-02 -1.861797e-03 
1.822800e-02 -1.861797e-03 
1.832800e-02 -1.861797e-03 
1.842800e-02 -1.861797e-03 
1.852800e-02 -1.861797e-03 
1.862800e-02 -1.861797e-03 
1.872800e-02 -1.861797e-03 
1.882800e-02 -1.861797e-03 
1.892800e-02 -1.861797e-03 
1.902800e-02 -1.861797e-03 
1.912800e-02 -1.861797e-03 
1.922800e-02 -1.861797e-03 
1.932800e-02 -1.861797e-03 
1.942800e-02 -1.861797e-03 
1.952800e-02 -1.861797e-03 
1.962800e-02 -1.861797e-03 
1.972800e-02 -1.861797e-03 
1.982800e-02 -1.861797e-03 
1.992800e-02 -1.861797e-03 
2.000000e-02 -1.864069e-03 
